Tags,Location (Lat / Long),Lon,Lat,Name,Username,Date,Day,Image URL,id,Material,Material_TT,Item,Item_TT,Brand,Brand_TT,ID_1,Manufacturer,Site Area_m2,Site_Length_m,Road_Width_m,Landuse_Type,Number_Road_Lanes,Both_Sides,Tract,Mean Income_households_2019_5year_census,Median Income_households,Cal_Enviro_Screen,Street Sweeping Schedule,Area_m2,TractID,Name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,layer,path
"styrofoam, cup",33.9981152/-117.36188609,-117.36189,33.99812,Site 6,stanley-7,16/11/2018 01:04:29 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1151bf40-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166380,styrofoam,foam,cup,cups,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"paper, napkin",33.99813292/-117.36188801,-117.36189,33.99813,Site 6,stanley-7,16/11/2018 01:05:01 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1257bd90-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166381,paper,paper,napkin,napkins,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, foodwrapper, wrapper",33.99813087/-117.36187303,-117.36187,33.99813,Site 6,stanley-7,16/11/2018 01:05:29 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/136053f0-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166382,plastic,plastic,food wrapper,foodwrappers,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, straw",33.99806939/-117.36193304,-117.36193,33.99807,Site 6,stanley-7,16/11/2018 01:07:21 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/171397f0-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166385,plastic,plastic,straw,straws,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, cigarettebox, marlboro",33.99804917/-117.36194882,-117.36195,33.99805,Site 6,stanley-7,16/11/2018 01:08:04 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1826dcb0-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166386,plastic,plastic,cigarette box,cigarettepackets,marlboro,Marlboro,1150,Philip Morris,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, cigarettebutt",33.99804308/-117.36195013,-117.36195,33.99804,Site 6,stanley-7,16/11/2018 01:08:39 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1a396900-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166387,plastic,plastic,cigarette butt,cigarettebutts,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, cigarettebox, newport",33.99796359/-117.36198829,-117.36199,33.99796,Site 6,stanley-7,16/11/2018 01:09:47 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1c4e3f40-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166389,plastic,plastic,cigarette box,cigarettepackets,newport,Newport,1310,RJ Reynolds,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"paper, card",33.99779412/-117.36210359,-117.36210,33.99779,Site 6,stanley-7,16/11/2018 01:11:13 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1ecb2620-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166391,paper,paper,card,napkins,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"plastic, container",33.99764922/-117.36219439,-117.36219,33.99765,Site 6,stanley-7,16/11/2018 01:11:56 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/1fca94c0-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166392,plastic,plastic,container,other,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
"cigarette, plastic, marlboro",34.12579749/-117.8068342,-117.80683,34.12580,Site 4,loktrevor,16/11/2018 01:12:12 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/a6f34330-e93c-11e8-9f10-0ba0af958ec9-100911/180x180.jpg,2166315,Plastic,plastic,Cigarette,cigarettes/cigartips,Marlboro,Marlboro,1150,Philip Morris,6884.76800,415.30000,10.60000,Residential,2,Yes,4004.03000,119181,106875,40-45,"weird Wednesday 1st and 3rd and 5th if available Zone 1A, https://sandimasca.gov/street-sweeping-calendar/2021-10/",1.29099e+07,6037400403,trevor,,,,,,1,0,-1,,,trevor trevor.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/trevor.kmz
"paper, napkin",33.99690567/-117.36269395,-117.36269,33.99691,Site 6,stanley-7,16/11/2018 01:15:32 GMT,11/16/2018,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/16/23785a80-e947-11e8-9f10-0ba0af958ec9-101265/180x180.jpg,2166395,paper,paper,napkin,napkins,,,,other,11982.53300,483.10000,11.20000,Mixed,2,Yes,301.04000,92902,70270,95-100,? 2nd and 4th Friday am? Area not colored on map.,3.27347e+06,6065030104,Stanley,,,,,,1,0,-1,,,Stanley Stanley.kmz,G:/My Drive/GrayLab/Projects/Plastics/ActiveProjects/TrackingTrashReceipts/Code/Github/StudyAreas/Stanley.kmz
